depth	latitude	longitude
8.4	46.486	12.907
7.5	42.529	12.665
10.1	45.152	14.571
10.8	40.466	15.784
9.8	42.816	13.06
7.5	46.663	9.955
10	42.74	12.05
8.3	46.646	9.948
12.2	46.676	9.965
13.6	46.684	9.966
10	39.69	16.13
7.9	42.996	12.94
7.6	39.936	15.993
9.7	44.133	10.866
6.7	44.151	10.864
17.3	43.836	8.374
10	44.133	10.873
6.4	39.38	16.198
9.7	44.137	10.869
9.4	44.132	10.873
9.8	44.138	10.871
9.5	44.131	10.867
19.6	42.706	13.666
18.1	42.717	13.668
9.7	44.128	10.871
9.2	42.592	13.115
8.5	44.139	10.874
9.9	42.397	13.434
9.2	37.95	15.977
19.9	42.686	13.639
19.3	42.685	13.642
8.7	43.999	10.115
19.7	42.683	13.646
9.8	44.132	10.875
23.1	42.849	13.462
24.5	42.845	13.466
7.2	44.13	10.88
14.1	43.058	12.999
19.1	42.69	13.629
20.1	42.693	13.662
6.3	44.152	10.861
7.2	39.939	15.99
7.1	39.39	16.179
17.6	42.692	13.63
10.3	42.963	12.912
10	42.842	11.175
12.5	37.159	15.181
10.9	44.367	8.377
24.7	37.839	15.422
19.1	40.509	15.767
7.1	39.936	16.002
6.6	44.145	10.87
6.9	44.141	10.872
7.7	44.128	10.88
7.3	44.134	10.878
9.5	44.122	10.869
6.6	39.892	16.001
10	45.582	10.148
10.7	43.604	12.908
19.6	42.681	13.637
38	35.983	12.635
15.6	44.701	10.636
10	37.05	14.51
20	36.1	12.743
29.6	36.171	12.659
14.5	40.036	16.016
32.1	35.976	12.652
25.3	36.202	12.765
8.4	39.945	15.989
8	39.909	16.02
7.2	39.915	16.013
9.7	43.601	12.881
8.2	39.922	15.984
3.4	39.376	16.174
7.4	39.943	16.023
13.3	43.614	12.885
7.7	39.904	16.026
9.1	46.665	9.962
3.3	39.4	16.187
5.9	43.607	12.946
8.8	43.606	12.932
10.8	42.455	13.182
5	45.201	14.598
11.6	42.571	13.114
9.6	43.325	12.558
10.1	42.568	13.162
20.9	42.679	13.621
19.1	42.681	13.635
18.1	42.691	13.625
11	39.39	16.158
5	39.432	16.206
8.9	43.96	11.845
8.4	39.366	16.155
19.7	42.685	13.647
20	42.685	13.644
5.4	42.422	13.343
20.4	42.681	13.609
18.2	42.696	13.639
7.4	39.937	16.003
8.3	39.92	16.002
18.7	42.691	13.625
19.1	42.685	13.617
19.5	42.681	13.639
17.3	42.709	13.638
18	42.685	13.627
19.3	42.695	13.643
11.2	42.524	13.063
9.6	38.266	15.114
9.1	38.264	15.125
22.4	38.598	14.687
14.8	42.538	13.387
18.6	42.707	13.648
18.4	42.695	13.62
19.3	42.703	13.619
5	42.258	13.618
19.2	42.684	13.601
20	42.69	13.62
19.7	42.679	13.621
18.9	42.682	13.604
19.7	42.676	13.632
21.1	42.667	13.648
19.3	42.689	13.643
19.3	42.692	13.606
18.7	42.678	13.631
17.7	42.691	13.604
19.9	42.686	13.617
18.5	42.7	13.645
18.3	42.7	13.654
18	42.694	13.62
20.9	42.684	13.606
20.2	42.697	13.646
19	42.697	13.64
21.5	42.678	13.602
19.1	42.68	13.635
16	42.701	13.665
19.3	42.691	13.65
20.6	42.678	13.64
18.2	42.692	13.619
19.7	42.683	13.604
18.9	42.671	13.607
17.4	42.687	13.631
11.7	42.625	13.32
17.4	37.148	15.134
8.8	43.411	12.998
11.1	42.6	13.318
9.8	44.227	12.078
8.1	39.923	16.018
7.1	39.928	16.018
8.2	39.925	16.002
8.6	39.937	15.998
10.2	42.746	13.063
5	46.591	9.829
10	45.156	14.708
20.9	42.776	13.57
7.9	39.404	16.206
9.7	43.126	13.005
10	47.22	14.318
9.4	43.4	13.206
8.2	43.496	13.004
6	40.669	16.661
9	43.282	12.588
9.8	37.199	15.148
8.7	39.913	16.018
4.8	42.312	13.312
9.4	42.59	13.113
9.7	42.586	13.113
7.5	39.88	16.01
10.9	40.822	15.272
5	39.897	16.004
3.2	39.37	16.173
9	42.664	13.187
9.2	39.927	16.015
11.1	40.833	15.284
10.3	40.825	15.271
2	42.99	17.97
6	39.877	16.214
10.4	38.27	15.119
9.7	38.278	15.127
2	42.93	17.89
5.7	39.37	16.175
7.2	39.946	16.009
7.3	39.93	15.997
5.8	39.923	16.004
5.3	43.344	13.235
16.9	40.683	15.491
9.9	40.828	15.271
10.9	40.83	15.272
10.7	40.83	15.272
8	39.92	16.027
19	47.41	13.51
9.6	38.26	15.108
7.8	42.902	11.196
8.6	40.638	15.469
6	42.719	12.692
10.9	38.277	15.121
7.5	39.926	15.996
8.5	44.407	7.347
7.3	38.259	15.106
7.3	42.229	13.605
10	43.672	12.519
6.7	39.946	16.004
8.5	42.268	13.616
23	38.486	14.51
9.7	39.938	16.005
7.3	39.912	16.035
8.6	42.273	13.616
7.4	39.928	16.029
8.5	39.934	16.02
6.4	39.921	16.006
5	42.261	13.315
9.9	36.974	15.027
15.7	38.452	14.609
8.9	39.929	15.991
9.4	40.481	15.581
10.5	42.734	13.235
4.9	39.959	15.996
9.7	40.477	15.579
8.7	42.884	12.9
17.5	42.601	13.157
7.5	39.924	16.017
8.7	42.886	12.897
9.3	39.927	15.997
8.4	39.104	16.457
6.6	42.743	12.672
7.9	39.932	16
23.9	38.542	14.757
25.9	44.034	11.831
11	42.909	13.004
10.6	42.556	13.186
11	40.824	15.268
14.3	43.364	12.732
10.1	39.92	16.015
9.5	39.934	16.01
7.9	39.944	15.994
6.4	39.914	16.01
10.8	43.676	12.516
8.6	39.917	15.994
7.1	42.418	13.255
8.7	39.899	16.026
7.7	39.889	16.015
6.5	37.265	15.173
7.8	42.459	13.044
10	38.623	15.18
10.6	42.522	13.209
9	42.423	13.234
8.3	39.109	16.455
9.5	43.974	11.784
9.3	43.975	11.785
7.5	39.934	15.995
7.5	42.281	13.328
8.2	42.467	13.048
8.8	39.931	15.99
21.6	43.113	13.482
55.9	44.538	10.821
8.6	39.935	16.014
17.5	42.856	12.929
10.8	42.838	12.897
7	39.936	16.001
7.6	42.81	12.923
8.6	39.929	16.005
23.4	43.113	13.483
7.6	42.81	12.925
7.8	39.894	16.018
10	42.306	13.33
10	43.385	13.271
5	43.328	13.275
7	39.908	16.012
5.6	42.745	12.675
8.6	39.928	16.004
10.6	42.503	13.18
10.6	42.284	13.403
7.9	39.925	16.017
9.8	39.114	16.494
6.7	42.738	12.676
10	44.249	11.999
8	44.222	12.009
10.2	42.284	13.393
7.8	39.925	16.032
8	44.22	12.005
8	44.231	12.008
9.6	39.922	16.015
7.6	43.292	12.717
7.1	39.903	16.005
21.6	42.343	13.755
12.9	43.331	12.524
8.1	39.913	16.02
18.9	41.681	13.844
7.9	45.682	10.911
9.2	42.591	13.112
12.1	42.275	13.581
12.9	39.229	16.386
7.9	39.91	16.022
17	41.729	13.872
128.5	38.488	15.54
11	39.226	16.438
8.3	39.95	16.007
11.9	39.48	16.095
11.2	43.274	12.707
9	43.374	12.524
7.9	39.92	16.025
3.9	46.342	12.848
14	43.38	12.773
9.8	40.646	15.444
6.3	39.936	16.006
9.7	43.363	12.491
6.6	39.923	16.015
9.2	40.639	15.433
7.8	39.922	16.011
14	35.78	18.46
8.3	42.282	13.331
2	47.41	11.47
9.8	39.922	16.002
7.2	39.93	15.994
7.5	39.924	16
9.7	42.44	13.082
10.2	40.457	15.582
10.4	42.794	13.089
10.4	38.283	15.033
9.5	42.905	13.071
9	42.98	12.691
7.4	39.92	16.003
8.3	42.681	13.122
9.1	39.931	15.999
11	38.468	16.285
5.6	39.926	16.004
8.1	39.915	16.02
9	42.888	13.161
6.8	39.923	16
7.3	39.942	15.995
10	46.117	13.919
9.2	39.885	16.122
15.6	43.711	13.242
7.3	42.65	13.074
8.5	39.904	16.007
8.8	43.037	13.033
6.8	39.936	16.017
5	39.95	16.005
7.1	39.954	15.999
6.7	39.926	16
13.5	42.534	13.207
5	41.38	14.486
7.5	37.731	15.124
5	45.784	10.79
8.3	39.909	16.021
8.6	39.905	16.008
8.7	39.912	16.008
6.9	39.933	16.017
7.1	39.931	15.996
6.5	39.929	16
6.7	39.932	15.995
7.6	43.477	12.424
6	39.926	16.002
10.2	42.366	13.479
7.1	39.929	16
8.4	43.358	12.521
9.4	43.367	12.517
5.6	39.908	16.029
8.6	43.36	12.523
7.3	39.909	16.04
7.4	39.94	15.995
8.4	39.912	16.015
6.3	39.945	15.997
10	43.76	16.77
8.7	39.903	15.986
13.8	41.634	14.323
7.3	43.409	12.606
8	39.927	16.003
5.6	39.945	16.009
7.5	39.923	16.027
14.5	44.537	7.272
21.5	37.838	17.334
11.1	42.563	13.113
9.7	42.633	13.139
8.9	39.925	15.979
8.1	39.921	16.019
11.4	38.562	14.441
7.7	43.478	12.424
8.7	39.907	15.989
6.9	41.105	14.434
10.5	42.651	13.197
10.9	38.031	15.523
18.3	42.333	13.468
6.7	41.359	13.684
15.9	42.596	13.26
10	42.648	13.197
9.5	42.642	13.192
17	43.132	12.723
19.7	37.43	15.212
8.9	39.924	15.992
24.3	37.409	15.253
31.8	37.655	15.758
14.7	37.882	12.787
12.6	42.637	13.256
11.2	42.638	13.258
9.8	42.657	13.24
13.1	42.644	13.26
9	42.908	13.254
6.1	40.757	15.48
8.8	42.591	13.115
8.9	42.593	13.114
15	42.487	13.038
8.5	39.927	16
11.7	39.887	15.985
10	40.152	15.736
8	39.825	16.114
9.5	43.322	12.532
6.7	41.101	14.43
10.9	39.872	15.942
21.8	44.285	10.991
8.6	39.908	16.011
10	39.917	16.025
5.5	39.97	16.024
11.1	42.554	13.105
12.3	42.587	13.11
8.9	39.92	15.98
10.7	42.57	13.125
8.2	39.929	15.993
9.8	43.459	12.553
8.2	39.92	16.027
8.3	39.923	15.996
9.5	42.416	13.372
8.1	39.924	15.999
10.8	38.321	16.09
5.3	42.274	13.551
9.3	39.921	16.001
9.1	39.926	15.992
11.1	42.453	13.286
10.4	39.906	16.015
30.5	44.671	10.117
37	44.965	8.74
8.3	39.921	15.996
21.5	43.143	13.192
9.8	42.681	12.973
10	42.838	12.976
5	42.223	13.59
4.6	42.241	13.59
10.7	40.057	16.047
9.7	42.591	13.112
11	42.569	13.114
9.4	42.597	13.114
8	43.394	13.038
10.9	43.582	12.365
7.9	39.908	16.042
9.8	42.598	13.111
7.7	38.868	16.883
8.2	42.602	13.118
9.3	38.265	15.035
9.6	42.56	13.105
8.2	42.84	11.665
10.8	42.992	12.904
5.3	38.856	16.906
8.5	39.931	15.996
5.2	46.403	12.791
10.2	43.467	12.458
5.1	46.404	12.771
7	39.941	16
7.6	39.924	16.018
7.6	39.95	16.002
7.2	39.938	16.008
2	43.01	6.42
10	39.14	16.77
5.8	43.437	12.499
7.8	39.932	16.031
10	41.17	16.51
11	42.694	13.087
10	39.98	15.96
9.2	42.644	13.145
7.1	39.937	16.011
8.9	39.936	16.01
8	39.881	16.066
7.9	39.938	16
8.2	39.924	16.025
6.3	39.922	16.021
7.2	39.939	16.004
7.1	39.92	15.98
8.5	42.593	13.122
10	41.27	12.54
7.5	37.743	12.814
25.6	41.78	15.461
9.1	42.06	15.111
7.2	39.931	15.996
10.5	42.358	13.133
9	39.912	16.017
10	42.301	13.311
8.7	39.922	16.008
15.7	42.658	13.622
5	43.334	13.293
12.7	42.61	13.205
9	42.912	13.026
9.8	41.508	13.766
11	42.856	13.047
8.2	39.925	16.016
6.7	43.332	13.218
10.7	37.203	15.128
24.7	44.201	11.702
10.7	42.506	13.391
10.8	43.465	12.512
8.9	42.597	13.119
8	42.709	13.226
8.1	42.708	13.222
49	43.793	12.692
11	42.509	13.211
8	39.945	16.024
8.3	39.94	16.021
6.6	39.94	16.017
13.9	42.547	13.354
27.3	42.989	13.572
26.4	42.969	13.55
11	42.279	13.292
9.4	42.595	13.118
12.5	42.279	13.464
8.5	39.92	16.027
7.8	39.928	16.024
9.1	39.938	15.999
7.9	42.718	13.046
6.3	39.927	16.017
8.1	42.598	13.119
6.9	39.893	16.034
7.3	39.905	16.016
10.4	42.594	13.121
10	40.71	10.45
10	44.87	12.55
5.5	45.753	10.802
9.7	42.082	13.693
24	43.099	13.332
8.1	40.659	16.652
10	42.903	13.157
7.5	43.618	12.494
10	40.68	13.91
21	36.835	14.938
21.3	36.829	14.939
10	40.24	17.16
7.8	43.837	11.967
8.4	39.89	16.019
6.1	39.917	15.998
2	42.97	12.96
10.5	42.733	13.059
9.6	39.914	16.016
22.1	45.641	10.626
6.9	39.924	16.011
12.8	43.366	12.724
10.7	40.246	15.233
7	39.923	16.038
11.1	45.261	13.652
8	41.557	14.415
9.3	42.59	13.114
9.1	39.914	16.016
6	39.924	16.007
19.2	43.137	13.434
7.7	39.947	16.004
5.6	39.933	15.99
8.6	39.933	16.006
8.5	39.938	16.002
8.5	39.933	16.019
9.2	39.911	16.008
8.9	39.913	16.01
10.7	43.352	12.541
8.8	42.497	13.039
8.8	39.92	16.024
7.6	39.932	16.003
8.5	42.377	13.121
7.4	39.935	16.003
5.4	40.751	15.484
8.2	39.915	16.017
9.1	39.915	16.014
27.7	37.783	14.916
9.6	42.598	13.111
7.5	39.919	15.99
7.5	39.916	16.007
10.6	42.56	13.138
9.8	42.684	12.975
10.1	39.904	16.033
9.3	39.898	15.992
6.6	39.925	16.013
7	39.928	16
7.4	39.924	16.004
7	39.924	16.007
7.5	44.169	10.193
10	42.594	13.115
9.5	39.91	16.007
8.2	39.924	15.999
7.3	39.926	16.003
8.3	39.93	15.986
8.5	39.929	16.001
7.3	39.917	16.024
24.1	43.093	13.451
1.8	43.169	10.906
5.7	39.937	16.005
8.3	39.925	16.011
8	39.92	16.031
9.7	39.924	16.019
6.6	39.937	16.009
7.5	39.915	16.007
62.7	39	15.835
6.4	39.952	16.016
7.2	37.725	15.196
8.7	46.664	9.967
9.3	39.936	16
6.9	39.939	15.993
7.4	39.935	15.997
9	42.663	13.222
5.3	39.94	16.003
8.2	39.92	16.004
8	39.907	16.006
7.8	39.899	16.016
7.8	39.899	16
11	42.528	13.328
7.3	39.925	15.999
5.2	39.906	15.997
9.6	39.896	16.002
7.1	39.928	15.995
6.7	39.927	16.006
252	38.673	14.941
7.4	39.934	15.998
7.5	39.925	16.016
10	38.646	18.083
8.8	39.9	16.03
8.8	39.926	16.002
7	39.931	16.003
6	39.93	16.012
9.9	42.652	13.247
10.1	42.62	13.048
9.7	39.916	16.024
8.5	39.9	16.021
9.4	39.939	16.004
7.7	39.928	16.026
6.7	39.926	16.008
7.1	39.92	16.024
8.7	39.912	15.992
7.2	39.917	16.015
7.3	39.938	16.001
8.7	39.919	16.012
13.9	46.684	9.968
8.2	39.922	15.993
6.7	39.923	16.001
8.5	38.373	14.577
7.5	39.929	16.017
8.8	40.651	15.408
7.8	39.918	15.998
6.7	40.663	15.421
7.7	39.944	15.992
8.5	39.9	16.016
8.7	39.923	16.002
9.6	39.919	16.012
9.5	39.919	16.015
8	39.918	16.004
6.9	39.921	15.997
11.8	46.677	9.972
8.7	39.916	16.022
8.4	43.471	12.339
9.7	46.658	9.96
8.4	46.663	9.957
7.7	39.908	16.02
8.6	38.853	16.435
9.1	39.928	16
7.5	39.938	15.999
7.5	39.909	16.032
8.3	39.911	16.017
10.5	41.691	13.265
9.1	39.914	16.027
6.2	37.575	15.006
5	37.571	15.028
8.6	39.913	15.992
9.9	39.91	16.005
7.9	39.923	16.001
8	39.928	15.997
7.5	39.928	16.005
9.1	39.899	16.023
7.9	39.909	16.014
5	37.579	15.072
8	39.904	16.023
9.7	39.897	16.015
10.3	43.356	12.451
7.6	39.936	16.002
7.8	39.925	15.998
3	37.729	15.04
8	41.758	13.569
8.9	39.911	16.029
7.2	39.923	16.003
8.5	39.914	16.018
6.6	39.922	16.015
7.1	39.922	15.998
12.1	43.011	13.067
6	39.935	16.005
9.3	39.896	16.019
6.5	39.938	15.995
6.6	39.919	16.004
17.8	40.743	15.283
7.6	39.917	16.012
7.2	39.935	16
8.2	39.904	16.007
9.1	39.895	16.016
5.9	39.936	16.005
5.9	39.925	16.013
7.1	39.921	16
8	39.915	16.026
5.6	39.898	16.124
9.7	43.351	12.704
8.8	39.912	16.01
9.4	39.911	16.021
7.7	39.922	15.996
6.9	39.932	15.995
9.1	39.907	16.014
8.3	39.894	16.015
7.1	39.919	16.003
6.7	39.919	16.006
7.3	39.921	16.001
8.5	39.902	16.012
6.7	39.919	16.012
6.8	39.931	15.999
6.8	39.932	16
7.2	39.925	16.021
7.9	39.913	15.999
9	43.369	12.519
7.7	39.915	16.007
7.6	39.917	16
8.8	39.912	16.018
8	39.91	15.997
7.2	39.92	16.006
8.4	39.923	16.015
6.9	39.925	15.997
132.9	38.336	15.472
9	39.918	16.01
9.3	43.177	12.624
7.9	39.911	16.026
7.7	39.923	16.004
22.4	37.026	14.626
7.9	39.922	16.003
6.6	39.915	16.008
8.7	39.913	15.986
7.5	39.918	16.028
8.9	39.93	16.019
8.4	43.654	12.288
12.3	37.645	12.861
6.3	39.938	16.003
8.6	39.935	16.012
8.2	39.919	16.022
7.3	39.922	16.01
7.4	39.926	16.003
7.5	43.336	13.26
7.7	39.914	16.002
11	37.15	15.188
7.2	39.913	15.993
7.9	39.912	16.014
7.3	39.914	16.007
9.4	42.597	13.113
9.7	42.807	12.936
5	39.921	16.015
8.8	43.328	12.53
10	39.929	16.014
5.1	37.666	15.14
10.4	43.62	12.494
10	35.213	15.877
13.6	42.6	13.214
7.6	39.922	16.008
4.4	39.936	15.999
4.4	43.328	13.213
12.4	41.585	14.294
8	43.134	13.176
5	37.146	15.187
6.8	39.924	15.99
5.8	39.925	15.994
7.7	39.918	16.003
7.1	39.925	16.013
8.8	39.923	16.01
9	39.919	16
6.7	39.931	15.997
20.7	41.124	15.284
15.2	40.802	15.181
8	39.921	16
8.9	39.914	16.003
9.3	42.879	12.774
7.7	39.921	16.003
9.5	42.973	12.993
8.6	42.353	13.042
6.8	39.933	15.994
8.8	39.929	16.018
7.3	39.924	16.005
16.8	45.535	7.821
8	39.931	16.008
6.5	39.934	15.988
8.9	39.931	15.998
8.1	39.92	16.006
8.5	39.915	16.014
8.7	39.923	16.014
8.5	39.904	16.013
9	42.942	13.035
8.8	42.597	13.115
7.3	39.93	16.019
7.3	39.93	15.997
9.1	42.602	13.113
9.2	42.602	13.11
5.7	39.934	15.998
7.5	42.763	13.078
9	39.926	15.995
8.3	39.914	16.014
9.8	42.593	13.112
8	39.917	16.006
7	42.277	13.312
8.9	39.919	16.01
8	39.909	16.002
5.8	39.929	15.995
7.2	39.919	16.002
8.4	39.918	16.021
7.6	39.933	15.996
10.1	43.789	12.123
10.9	43.301	12.744
6.8	39.92	16.006
7.6	39.917	15.998
7.1	42.613	12.568
8.4	39.933	16.023
7.4	39.912	16.019
6	39.937	15.998
9	39.906	16.006
12.5	43.427	13.014
8.1	42.563	12.778
9	39.92	16.004
10	42.885	12.968
9.8	42.57	13.127
7.6	39.94	15.998
8.3	39.922	15.999
20.2	44.305	10.74
7.6	39.925	16.004
7	40.71	15.445
8.8	39.913	15.997
7.8	39.923	15.997
7.7	39.911	15.995
8.6	39.914	16.017
9.5	39.92	16.009
7.8	39.914	16.031
7.4	39.929	15.997
7.5	39.923	16.001
7.6	39.924	15.997
7.2	42.215	12.85
4.9	39.876	16.058
9.9	39.91	16.004
9.6	39.913	16.011
8.7	39.934	16.008
9.9	39.933	16.012
8.7	42.805	12.747
6.8	39.942	16.006
8	39.928	15.998
7	39.914	16.022
8.7	39.926	16.005
8.2	39.909	16.009
17.9	42.621	13.534
7.7	39.945	15.995
8.7	39.921	15.999
9.3	39.929	16.01
8	39.914	16.003
7.6	39.928	16.002
8.6	39.92	16.019
8.1	39.921	16.002
9.9	39.933	15.998
7.7	39.927	16
8.7	39.913	16.005
7.8	39.932	15.998
13.3	40.811	15.207
13.3	40.809	15.203
4.7	42.84	13.179
4.2	42.914	12.749
24	45.954	13.892
7.3	39.941	16.002
8.4	43.444	12.992
18.8	42.628	13.546
18.7	42.619	13.518
7	39.92	16.002
14	40.809	15.212
8.2	38.134	15.145
9.8	37.18	15.085
6.7	39.915	16.028
6.6	39.929	16.009
9.9	40.826	15.229
10.1	40.82	15.226
10.6	42.614	13.162
10.4	43.308	12.626
39.4	43.51	12.703
9.2	43.691	12.366
5	39.909	16.033
10.1	42.745	13.014
3.5	43.416	12.434
13.3	42.487	13.314
6.9	39.929	16.012
36.5	37.831	14.906
8.7	41.227	15.469
7.9	42.768	12.972
9.7	41.237	15.452
151.5	38.448	14.843
7.8	39.949	16.019
9.7	39.907	16.002
8.6	39.906	16.011
10.9	43.784	11.932
10.1	42.574	13.108
9.4	42.685	13.583
7.9	39.923	16.004
7.9	39.94	16.016
8.5	39.92	16.023
10.9	43.014	12.924
12.4	43.034	13.017
7.8	42.57	13.082
6.4	42.567	13.088
14.7	42.727	13.243
22.8	41.389	14.062
8	42.399	13.39
7.6	39.921	16.002
9.2	39.932	16.028
7.7	39.936	16.016
7.4	39.913	16.004
14.3	42.37	13.425
7.9	39.931	16.021
6.6	39.935	16.001
8.5	39.901	16.017
10.7	43.6	12.603
7.2	39.921	16.004
6.2	39.939	16.016
10.1	38.38	14.868
7.9	39.913	16.004
7.8	39.918	16.01
8.6	39.887	16.009
7.2	43.445	13.002
9.3	39.912	16.021
5.6	43.055	12.842
10.7	42.418	13.109
6.9	39.032	16.624
9.6	38.366	14.868
8.4	39.927	15.993
18.2	40.315	16
7	39.911	16.016
9.6	42.56	13.288
6.6	39.919	16.024
23.7	43.083	13.511
7	43.201	11.014
17.3	44.286	11.08
9	42.575	13.166
7.1	43.179	11.024
10	42.28	13.552
11	42.884	13.051
10	44.241	10.69
7	37.651	12.776
7.5	39.9	16.024
19.2	43.653	12.634
9.8	42.593	13.109
9.8	42.584	13.111
7.8	39.93	16.024
10.3	42.622	13.147
8.4	39.896	16.019
11.6	42.329	13.298
10	39.948	16.001
8.1	39.927	16.041
9.7	40.21	15.683
14.5	42.512	13.233
9.5	42.607	13.109
7.3	39.941	16.024
12.8	43.058	13.015
9.3	43.287	12.773
9.5	39.898	15.968
8.7	40.241	15.259
7.6	42.7	13.036
9.5	39.917	15.999
7.8	38.389	14.956
9.1	43.324	12.558
7.5	39.927	16.015
6.9	43.334	13.232
8.6	43.352	12.546
12.1	43.909	11.953
6.7	43.389	12.532
7.6	39.936	16.022
7.2	39.948	16.016
12.3	43.911	11.955
8.2	39.91	16.009
6.9	39.946	16.017
10.9	42.54	13.179
19.9	42.061	12.927
9.6	43.608	12.142
7.6	43.617	12.138
6	40.654	16.655
23.1	42.793	13.428
116.7	38.384	15.377
6	39.939	16.025
15.2	43.932	11.287
10	42.877	12.766
6.9	39.939	16.015
7.1	42.818	13.009
7.2	39.929	16.019
11	40.848	15.173
20.5	43.574	12.688
22.5	43.08	13.464
6.1	43.39	12.534
7.4	39.942	16.011
12.9	42.397	13.001
5	39.911	15.96
10	40.575	13.613
10.5	39.864	15.98
23.2	43.074	13.504
9	42.414	13.316
6	42.271	13.33
5.3	39.937	16.023
8.8	46.498	13.067
10.5	43.146	11.004
21.2	41.189	15.175
8.1	42.972	12.972
8	42.263	13.478
11.1	39.872	16.001
9.6	42.403	13.329
9.1	43.4	12.526
9.2	43.407	12.524
9	43.401	12.526
5.5	43.033	13.043
9.4	43.401	12.526
9.9	43.636	12.072
10.5	39.874	16
8.2	43.4	12.534
10.8	42.578	13.272
5	43.392	12.528
6	39.925	16.032
10.8	39.863	16.005
5.3	43.602	12.132
9	42.207	13.444
7.7	44.285	7.385
7	39.928	16.01
11.8	43.429	12.661
5.8	39.934	16.039
7.4	39.934	16.03
7.7	43.446	13.022
9.9	38.092	16.321
8.2	39.936	16.02
7	39.944	16.028
8.7	42.417	13.38
29.5	44.023	11.869
17.9	42.842	12.978
30.7	42.867	11.78
9.2	42.892	12.724
7.8	39.915	16.001
7	42.337	13.553
18.5	37.187	15.198
151.9	38.607	15.588
112.7	38.234	15.2
8	39.917	16.036
5.9	39.919	16.045
5	42.443	13.358
6.5	39.938	16.03
36.8	44.406	11.175
8.7	39.875	15.981
9.7	39.905	16.021
13.4	43.409	12.699
5.6	39.948	16.017
7.4	39.924	16.03
9.3	42.417	13.349
8.7	39.921	16.011
7	39.93	16.023
10	46.408	14.078
7.6	39.924	16.017
116.1	38.394	15.398
10.1	39.868	16.019
11.9	42.539	13.224
7.5	39.942	16.019
8.3	39.916	16.025
9.6	42.642	13.217
5	43.468	12.392
11.6	39.887	15.985
121.9	38.231	14.838
18.2	42.745	11.994
4.1	42.335	13.43
5	39.923	16.049
8.1	42.548	13.097
10.4	42.889	13.184
5.1	37.563	15.047
5.8	39.92	16.002
11.3	42.504	13.247
14.5	42.504	13.245
13.3	42.99	13.007
15.6	41.956	13.7
8.8	38.076	15.108
9.8	43.116	12.562
8.2	41.884	13.012
11.7	42.993	12.955
9.1	39.92	16.016
8.2	39.909	16.033
9.3	37.711	13.013
11.2	37.63	12.881
8.5	43.214	12.653
9	39.915	15.977
9.1	39.925	16.011
9.8	42.487	13.345
4.8	42.845	12.917
16.9	37.878	12.994
10.3	39.897	16.022
220.3	38.435	14.44
10	44.226	6.98
7.5	39.927	16.026
5.7	44.374	9.886
8.5	43.198	11.03
9.7	43.118	12.561
13.6	37.717	12.978
9.4	39.908	16.002
6	39.931	16.006
8.8	39.913	15.993
10.5	43.248	12.739
10	35.199	16.015
5	42.168	15.872
9.4	39.942	15.923
9	39.879	15.967
13.6	43.015	12.939
34	38.74	15.68
55.3	43.567	11.978
10.2	43.011	12.774
10.9	45.837	11.698
10.1	39.864	15.993
9.9	35.278	16.165
6.4	39.918	16.002
10.1	42.834	12.795
8.2	39.923	16.021
6.9	39.936	16.021
8.3	42.776	12.771
8	39.903	16.015
6.7	42.776	12.766
5	42.128	15.124
6.5	39.927	16.033
5	41.639	13.034
9.2	43.093	12.96
7.3	39.912	15.99
8.5	39.913	16.025
6.3	39.943	16.028
8.5	42.434	13.278
8.7	46.509	13.072
9	41	15.18
5	41.276	14.007
22.6	43.749	13.242
10	39.882	15.975
6.8	39.91	16.012
23.8	41.679	14
10.1	42.629	13.076
8.5	41.886	12.714
10	42.629	13.076
6.4	42.601	13.132
10.5	39.868	15.971
8.2	39.86	15.971
8	39.907	16.031
8.1	39.896	16.013
5.9	39.943	16.031
8.9	43.394	12.526
10.2	43.122	13.148
16.5	43.266	12.747
5	46.024	7.488
7.2	39.922	16.032
10.8	42.941	12.934
7.9	39.922	16.022
9.2	43.687	11.996
10.3	37.198	15.132
9.4	41.427	14.455
7.6	43.346	13.236
9.5	39.875	15.971
9.1	37.355	15.005
7.8	39.925	16.025
8.3	39.901	16.012
10	43.969	10.513
7.7	45.56	10.252
23	43.369	12.495
19.3	43.375	12.512
8.7	39.894	16.01
8.1	43.385	12.525
8.7	39.86	15.969
20	37.54	14.518
8	39.931	16.021
5.8	42.358	13.479
7.3	42.254	13.673
10	39.861	15.978
11	42.723	13.197
8.6	43.445	12.468
7.4	39.912	16.035
10.8	42.725	13.205
10	43.444	12.468
7.4	37.957	14.53
6.3	42.312	13.355
7.9	39.944	16.022
9.7	42.755	13.042
8.3	42.752	13.045
8.8	39.827	15.946
9.7	39.874	16.017
7.3	39.929	15.995
8.2	39.914	16.009
7.8	39.879	16.012
9.1	39.86	16.007
18.2	41.729	15.963
9.6	39.891	16.005
7.8	39.914	16.032
8.2	39.908	16.001
10	43.19	12.04
8.2	39.899	16.021
9.6	39.908	15.972
9.7	39.899	15.982
6	39.908	16.017
10.8	42.406	13.358
7.6	39.899	15.982
10.4	39.864	15.977
10.3	39.854	15.966
7.4	39.912	15.999
9.4	39.865	15.963
9.1	39.906	15.983
9.7	39.882	16.002
10.1	39.856	15.978
10.5	39.87	15.985
10.2	39.871	15.995
7.4	43.069	13.145
