# latitude	longitude	depth =
43.815	12.037	8.8
43.832	12.03	8.4
43.811	12.033	8.1
43.845	12.031	10.1
43.824	12.023	8.5
43.839	12.028	8.7
43.822	12.047	7.9
42.763	12.511	6.9
43.82	12.029	7.9
43.804	12.019	8.3
43.827	12.063	8.3
43.82	12.047	8.8
43.854	12.081	8.7
40.018	16.034	7.7
43.82	12.04	9.3
43.846	12.032	8.8
43.817	12.033	8.9
43.815	12.044	8.3
43.819	12.047	7.8
43.813	12.018	18.9
43.804	12.039	8.2
43.811	12.036	8.8
43.808	12.047	8.7
43.808	12.045	8.1
43.781	12.008	4.8
43.81	12.035	6.3
43.807	12.052	8.5
43.818	12.026	8
43.791	12.05	9.3
43.828	12.058	8.4
43.81	12.038	8.4
43.83	12.032	9.3
43.838	12.06	7.8
43.833	12.05	7.3
43.826	12.04	9.3
43.04	12.945	11.9
43.828	12.042	5.5
43.83	12.038	8.9
43.81	12.038	8.8
43.817	12.052	9.7
43.812	12.047	8.8
43.819	12.029	7.9
43.801	12.022	8.6
43.847	12.065	8.1
43.82	12.031	7.1
43.84	12.07	5
43.814	12.033	7.1
43.832	12.048	8.2
43.819	12.034	9.4
43.809	12.051	8.4
43.813	12.046	6.9
43.831	12.063	9.8
43.832	12.035	9.8
43.813	12.031	8.6
43.813	12.032	8.2
43.81	12.038	9.5
43.83	12.038	9.6
43.552	11.656	10
43.806	12.035	8.7
43.824	12.046	9.2
43.825	12.059	7.8
43.819	12.032	7.9
43.81	12.044	8.1
43.809	12.028	7.1
43.823	12.058	8.5
44.182	10.139	6.1
44.187	10.141	6.3
44.189	10.146	5.2
44.179	10.146	8.4
38.125	15.811	10.7
43.156	12.654	10.6
44.183	10.228	9.9
44.571	9.766	9.3
42.959	12.901	10.7
42.61	13.456	10
44.207	10.222	9.9
44.111	7.268	9.6
43.445	13.126	10.1
43.399	12.502	8.5
42.615	13.495	10.9
38.46	15.938	9.3
43.942	12.311	10
44.182	10.227	8.8
43.042	12.777	10
38.458	15.942	9.4
38.456	15.93	9.3
43.838	12.082	8.4
43.507	12.671	15
39.412	16.831	31.3
44.155	10.171	9.9
44.189	10.147	5.4
44.181	10.223	9.7
43.386	12.511	6.2
42.758	12.495	7.6
43.401	12.49	5.1
44.18	10.228	9.2
44.195	10.136	2.4
43.146	13.037	10.2
44.168	10.14	7.9
44.173	10.187	8.9
42.65	13.231	10
43.402	12.478	6.3
43.386	12.52	7.8
43.439	13.133	8.5
44.165	10.157	8.5
43.827	12.068	9.9
43.836	12.07	8.7
42.66	13.231	8.8
43.942	11.876	13.7
39.888	16.087	7.6
44.18	10.152	6.3
44.192	10.135	3.7
44.193	10.165	5.1
44.18	10.145	7.7
44.182	10.15	6.9
44.184	10.15	6.5
43.144	12.814	8.6
43.442	13.126	8.5
43.384	12.545	5.8
42.59	13.203	8.2
43.438	13.128	10
42.95	12.587	9.7
43.439	13.018	3.1
43.282	12.714	11.1
44.228	10.155	9.3
44.179	10.226	9.9
44.183	10.193	5.3
42.904	13.024	10.8
41.462	14.15	10.2
43.447	13.118	7.5
39.404	16.82	30.4
43.43	13.114	10.1
43.472	13.153	7.3
43.455	13.129	8.9
42.548	12.293	7.1
43.445	13.125	6.9
43.041	12.814	9.1
43.453	13.128	8.8
39.402	16.827	30.1
44.196	10.185	7.3
43.45	13.126	9.4
43.581	12.558	0.2
39.897	16.129	9.9
38.467	15.931	11.2
43.443	13.135	8.5
38.465	15.932	10
43.776	7.757	15.2
38.462	15.933	10
38.453	15.93	8.9
38.457	15.936	9
42.863	12.597	9.5
38.447	15.968	3.6
42.864	12.602	8.7
44.197	10.121	5.9
43.448	13.134	7.2
43.455	13.126	8.5
38.459	15.918	9.1
38.469	15.925	12.4
42.98	12.897	6.5
42.55	13.161	11.5
44.197	10.232	10.1
44.189	10.155	9.7
38.459	15.933	9.4
43.45	13.134	7.1
38.456	15.937	8.9
38.462	16.014	10
42.76	12.542	7.2
38.456	15.914	9.2
44.171	10.178	8.9
38.461	15.991	10
43.434	13.124	10.4
44.184	10.159	6.5
43.369	12.542	7.1
42.768	12.542	7.9
38.463	15.935	10.6
38.459	15.941	9.6
38.457	15.954	8.3
43.455	13.134	8.7
43.444	13.116	7.7
44.495	6.762	9
43.447	13.132	8.8
38.456	15.935	9.4
37.5	15.02	6.3
38.447	15.909	8.7
43.426	12.497	7
38.459	15.943	8.4
44.182	10.155	5.8
42.553	13.37	12.2
38.458	15.945	9.1
38.46	15.931	10.2
43.446	13.127	8.2
44.177	10.179	8.5
38.456	15.957	7.1
38.117	15.179	10.8
38.458	15.937	8.8
38.122	15.175	9.8
38.472	15.939	11.2
38.463	15.942	10.1
38.471	15.941	10.8
38.46	15.941	9.2
38.457	15.924	9.6
38.461	15.927	9.9
38.473	15.94	11
40.557	15.406	50.9
38.468	15.93	10.6
43.394	12.486	7.6
38.466	15.943	10
43.405	12.467	8.7
38.456	15.949	7
43.404	12.481	8.2
42.948	12.587	8.6
43.127	13.243	26.1
42.954	13.033	11.1
43.148	11.45	10.6
38.458	15.936	9.5
38.453	15.932	9
38.452	15.955	7.5
44.18	10.127	10
38.454	15.924	9
44.161	10.146	7.5
39.39	14.736	250
38.467	15.93	11.1
44.191	10.124	9.2
38.486	15.492	131.2
43.467	12.735	14.2
38.463	15.929	10
44.172	10.179	7.7
44.191	10.125	9.1
38.458	15.904	11
43.467	13.141	8.7
38.468	15.942	13
38.453	15.956	7.9
38.456	15.941	9.1
38.47	15.826	10
44.188	10.234	10
39.448	15.935	53.9
38.464	15.928	10.4
38.544	14.836	8.2
38.461	15.932	10.1
43.554	12.672	12.5
38.453	15.937	9.2
38.449	15.942	7.3
42.958	12.974	10.6
43.429	13.084	4.8
38.463	15.939	10
38.457	15.958	8.6
38.46	15.936	9.7
38.462	15.934	10.3
38.449	15.936	8.2
44.204	10.21	8.7
43.435	13.111	9.5
43.438	13.115	9.2
43.438	13.111	8.1
43.144	12.808	10.5
38.461	15.937	9.8
44.15	10.245	4.6
38.471	15.928	10.6
38.46	15.934	10
38.452	15.934	9.2
43.454	13.14	9.3
43.211	12.832	10.3
38.416	15.948	10
43.191	12.781	11.1
43.428	13.096	8.7
38.446	15.938	7.4
44.193	10.232	10.2
42.241	13.394	10
38.472	15.927	13.4
38.464	15.944	11.6
38.461	15.933	10.4
43.448	13.121	9.6
39.146	16.568	17.7
39.136	16.587	21.1
38.466	15.933	10.5
39.888	15.988	5.6
44.176	10.237	9.1
43.438	13.103	8.8
44.163	10.167	6.1
44.176	10.166	4.3
44.22	10.174	7.9
43.466	12.298	5.8
44.325	11.021	28
39.831	16.241	9.4
44.205	10.21	6
44.17	10.176	8.1
44.171	10.189	6.9
44.168	10.188	8.6
44.181	10.16	5.3
44.171	10.218	9.1
44.172	10.171	5.5
44.16	10.185	7.4
44.166	10.17	5.5
43.386	12.575	1.5
45.66	7.647	10.4
43.499	12.8	10
43.45	13.124	8.9
43.457	13.121	7.1
44.194	10.231	10.2
44.192	10.153	5.2
42.762	12.927	9.7
44.172	10.151	4.7
43.376	12.51	5.5
43.211	12.867	10.3
43.449	13.125	7.3
43.095	13.033	14.4
42.251	12.941	15.5
43.453	13.131	8.4
43.445	13.12	9.5
43.437	13.112	9.2
39.992	15.807	7.4
42.897	12.856	12.2
44.205	10.128	10.3
43.443	13.111	6.3
43.448	13.128	8.6
42.95	12.587	8.6
43.46	13.137	6.7
43.445	13.118	7.7
43.43	13.121	10.5
42.699	13.167	14.3
43.512	12.404	7.7
43.451	13.132	8.7
43.437	13.109	9.5
42.997	12.996	12.5
43.436	13.104	9.1
42.904	13.08	9.2
43.447	13.138	10
44.199	10.156	7.1
44.201	10.215	7.2
44.174	10.178	8.4
43.379	12.514	6.1
38.848	16.443	10.3
44.172	10.196	8.5
43.227	13.186	15.3
44.171	10.143	8.6
43.681	10.507	10
44.173	10.183	8.4
44.152	10.182	6.7
43.379	12.502	4.6
44.198	10.126	6.7
44.184	10.141	9.2
43.452	13.13	9.1
43.438	13.116	9.7
42.65	13.12	10.7
42.983	12.892	7.6
41.483	14.13	8.5
41.48	14.118	8.7
43.436	13.12	9.6
43.449	13.134	8.7
43.449	13.135	9.1
43.444	13.128	8.8
43.447	13.123	8.7
43.44	13.12	9.7
43.146	12.576	10.2
39.138	16.576	19.9
42.688	13.169	10.3
43.441	13.115	9.3
44.19	10.205	9.4
43.444	13.128	8.6
44.251	11.461	31
43.444	13.129	8.7
44.205	10.224	10
43.437	13.113	8.9
43.441	13.119	7.5
43.44	13.118	9.6
43.382	12.508	6.9
43.445	13.12	8.1
43.43	13.122	9.4
43.458	13.136	8.6
43.435	13.109	9.1
41.695	14.827	17.6
43.448	13.139	9.1
43.395	12.478	8.4
43.398	12.482	8.4
43.441	13.134	8.8
44.201	10.171	9.9
41.958	13.288	10.5
44.209	10.095	3.5
43.448	13.128	9.3
43.439	13.135	8.7
39.892	15.988	7.9
44.207	10.22	9.7
43.442	13.121	8.3
39.896	16.001	7.6
44.191	10.152	4.5
44.211	10.215	7.3
39.897	16.112	7.1
43.07	13.338	24
44.218	10.12	5.6
43.07	13.344	24.3
38.143	15.094	6.4
43.078	13.352	23.1
44.174	10.174	8.9
44.185	10.179	5.5
39.836	16.241	10.2
43.442	13.125	9.9
41.489	14	18.2
44.167	10.177	8.6
43.051	12.855	8.9
43.429	12.454	8.8
42.95	12.616	8.7
43.03	11.17	11
44.188	10.195	7.2
42.951	12.588	8.9
41.487	13.993	16.2
44.166	10.122	5
44.176	10.144	10
44.169	10.186	5.4
43.163	12.967	7
42.583	13.116	10.8
38.136	14.642	9.4
39.838	16.237	9.6
43.431	12.494	7.2
43.211	12.811	4.9
44.168	10.225	9.3
44.182	10.176	9.8
43.452	12.459	8.3
43.45	12.461	7.6
38.769	16.472	14.5
43.124	12.836	10.1
43.048	12.807	9
43.86	8.343	9
44.205	10.142	10.6
44.182	10.19	9.3
44.247	10.254	18.6
39.137	16.583	20.1
43.163	12.955	10.2
44.188	10.203	9.7
43.46	12.434	8.8
43.43	13.123	8.1
43.151	11.474	12
44.185	10.212	8.4
43.435	13.129	9.2
44.205	10.122	9.8
44.203	10.129	10
44.189	10.157	7.8
43.14	12.822	11.1
43.171	12.58	10.4
44.36	6.825	11.1
42.74	13.307	10
43.367	12.528	7.3
44.189	10.16	10.1
43.448	13.144	8.5
44.184	10.118	10.1
44.18	10.188	9.4
38.767	16.448	15.2
43.36	12.552	8.9
38.955	16.041	55.2
39.493	16.353	10
44.19	10.138	5.5
43.052	12.78	9
39.873	16.02	9.3
44.187	10.185	5.8
42.949	12.582	9
42.95	12.587	8.8
38.612	15.64	60.3
43.105	12.694	9.1
44.168	10.177	8.5
38.653	15.453	153.4
42.591	13.335	31.7
44.221	10.122	3.4
44.199	10.124	9.9
44.177	10.214	8.8
44.192	10.133	10.8
44.202	10.128	9.8
37.919	15.449	8.3
39.13	16.589	22.3
43.394	12.673	12.8
42.79	11.768	9.2
43.411	12.467	5.1
42.539	13.058	11.1
39.142	16.58	21.5
39.893	16.007	8.1
39.149	16.566	11
44.197	10.146	10.1
39.153	16.537	9.6
42.297	13.464	11.1
39.154	16.55	9.4
45.898	11.658	7
39.147	16.546	8.5
43.144	11.056	7
39.886	16.071	8.3
43.384	12.498	3.4
43.448	13.142	8.6
44.217	11.464	15.3
41.886	13.705	10.2
44.158	10.139	7.6
38.042	15.077	10.1
38.428	15.413	118.5
44.175	10.15	8.6
41.894	13.692	11.1
43.436	13.13	8.9
44.171	10.156	8.9
41.769	13.849	10.2
38.771	16.454	16.4
38.761	16.455	14.8
44.144	10.172	3.2
42.608	13.229	7.3
43.292	12.896	13.9
44.202	10.175	4.1
44.161	10.124	7.9
39.493	16.805	31.5
43.489	12.341	8.8
44.194	10.236	9.4
44.183	10.221	8.8
42.458	13.292	14.3
44.182	10.195	5.5
44.171	10.199	9.2
39.9	16.013	10.5
44.387	10.69	29
43.451	13.142	6.4
43.424	13.127	9.1
42.688	12.881	9.4
44.224	10.107	10
44.17	10.146	10
40.226	15.673	7.3
44.169	10.096	10.1
42.595	13.215	6.6
43.497	12.343	6.8
44.236	10.182	9.7
43.432	12.627	6.3
43.415	13.027	8.7
44.174	10.19	8.8
44.17	10.147	8.2
43.494	12.347	6.5
44.191	10.187	5.4
43.438	13.132	8.6
44.18	10.177	8.3
43.371	12.527	8
38.727	16.018	41
44.189	10.214	8.6
44.184	10.224	8.8
43.41	12.486	6.8
44.2	10.144	5.5
43.486	12.343	8.9
44.164	10.227	6.1
44.075	7.854	6.8
46.039	7.458	3.8
44.075	7.821	9.3
44.517	10.574	22.6
43.007	12.944	11.5
43.442	13.124	9.1
43.457	13.147	8.5
44.166	10.119	3.4
44.002	7.413	10.2
44.202	10.156	6.8
43.446	13.136	6.2
44.193	10.137	8.5
44.179	10.134	8.7
43.835	10.334	9.8
43.484	12.342	9.4
44.171	10.141	8.7
46.064	15.18	10
44.186	10.131	6.2
39.908	16.056	9.2
42.813	12.769	8.4
44.223	10.138	7
45.54	14.95	10
43.396	12.489	5.8
44.171	10.142	9
44.193	10.175	5.3
44.231	10.156	9.3
44.17	10.153	8.1
37.627	15.267	10
38.948	15.433	74
42.01	13.255	10.1
44.213	10.187	8.8
40.021	15.923	7.9
44.182	10.144	10.2
44.1	10.227	3.6
44.194	10.228	10.2
43.491	12.342	3.7
44.203	10.116	9
44.194	10.235	10.1
39.836	15.858	42.5
43.032	12.905	9.9
44.182	10.207	9.7
44.173	10.172	3.4
43.441	13.12	9.2
42.954	12.606	6.2
43.439	13.136	9.1
43.516	12.371	5.5
43.485	12.341	9.8
43.431	13.111	10
38.685	11.765	35.2
38.514	15.511	129.6
43.439	13.142	10.2
42.944	12.596	10
44.184	10.19	9.3
41.762	15.979	26.2
44.197	10.193	9.6
44.214	10.104	0.9
40.515	15.584	21
43.393	12.573	3
38.344	12.983	10
44.187	10.228	10.3
43.375	12.525	5.7
43.373	12.522	6.4
43.375	12.521	5.3
44.14	10.18	5.1
43.459	12.368	10.2
43.426	13.083	9.9
46.501	9.833	5
43.455	13.142	9.2
43.461	12.367	9.6
44.193	10.171	6.2
40.789	15.445	17.6
44.201	10.24	8.9
43.495	12.341	5.5
44.184	10.188	8.9
44.17	10.154	9.3
43.487	12.346	7.4
43.496	12.342	7.1
43.487	12.349	7.8
44.184	10.185	8.4
44.168	10.173	8.3
44.187	10.191	5.9
44.188	10.183	7.3
44.169	10.186	8.6
39.901	16.107	9.3
39.862	15.98	8.9
40.216	16.073	10.6
44.169	10.15	7.9
43.447	13.137	8.9
38.17	15.151	4.6
44.149	10.221	9.7
44.177	10.184	8.8
39.227	16.651	10.9
41.737	13.599	8.9
44.194	10.182	5.4
42.548	13.147	15.3
43.378	13.058	6.9
44.2	10.176	5.5
44.193	10.177	6.9
44.168	10.188	8.7
44.192	10.178	7.1
42.986	12.939	11.6
44.192	10.202	8.9
44.185	10.194	8.9
43.447	13.138	9.4
44.173	10.189	9.6
44.186	10.219	8.7
44.181	10.209	8.7
44.18	10.217	9.4
43.444	13.114	9.6
44.171	10.182	9
44.189	10.184	5.2
44.173	10.184	8.7
44.162	10.184	5.5
44.184	10.182	7.7
43.412	12.528	1.1
46.139	11.173	10
45.485	11.626	10
38.768	16.462	10
43.056	13.019	13.3
38.773	16.478	17.2
46.598	10.251	8.8
38.755	16.479	10
38.765	16.443	15.7
43.566	12.112	9.4
43.558	12.105	6.7
43.447	13.136	6.2
40.268	15.888	7.4
45.809	7.259	10
44.187	10.212	7.3
43.445	13.133	6.3
43.368	12.531	7.7
42.948	12.585	9.9
42.329	13.498	10
44.192	10.195	9.7
46.06	7.426	7.6
42.948	12.594	9
42.728	13.301	17.8
43.139	13.183	10
44.19	10.181	8.1
42.652	13.226	10.9
43.558	12.118	8.6
43.44	13.129	9.1
42.862	13.139	12.7
43.407	12.461	7.6
43.435	13.113	8.8
44.196	10.216	9.9
43.446	13.132	9
38.481	15.068	171
43.523	12.608	11.8
40.094	15.768	10
42.521	12.87	9.2
44.204	10.158	10.9
43.413	12.636	10.8
38.584	14.87	10
43.474	12.543	10.4
38.128	15.07	10.2
44.171	10.196	9.2
44.876	11.283	5
42.861	13.259	10.8
43.444	13.13	8.5
42.996	12.944	13.9
44.176	10.183	9.8
44.194	10.156	10.5
44.18	10.186	10
43.442	13.138	10
44.198	10.182	4.8
43.025	12.878	7.8
39.84	15.991	6.6
42.326	11.584	10
44.174	10.183	9.5
44.178	10.166	9
44.198	10.178	6.1
39.076	16.378	8.3
43.403	12.483	6.6
46.509	9.884	8.9
43.421	13.098	9.6
44.198	10.214	8.6
44.184	10.17	5.7
44.174	10.182	7.2
44.179	10.223	9.2
42.379	13.32	12.3
42.934	12.936	10.3
44.182	10.238	9.4
40.817	15.27	10.4
44.149	10.173	4.9
44.185	10.154	4.1
43.447	12.609	10.8
43.441	13.138	8.5
44.184	10.176	8.2
44.175	10.186	8.3
45.872	7.019	10.7
43.438	13.129	8.8
44.193	10.224	10.9
44.182	10.177	7.6
44.172	10.188	9.5
44.174	10.223	8.4
43.446	13.124	4.7
43.403	12.436	9.6
38.773	16.303	10
42.975	12.718	10.1
43.374	12.534	6.1
44.197	10.128	10.2
44.186	10.164	4.3
42.755	12.948	11.1
43.44	13.128	8.6
43.397	12.755	15
43.445	13.143	8.5
43.445	13.137	8.8
40.497	15.612	10.5
40.483	15.615	10.3
40.267	15.892	10.7
44.177	10.174	9.6
42.57	13.259	10.7
44.176	10.188	9.4
44.172	10.186	9.6
43.428	13.129	9.3
43.428	13.117	8.8
43.404	12.523	8.6
43.444	13.123	9.1
44.192	10.129	3.9
43.13	13.162	10.2
44.195	10.19	9.3
43.436	12.997	8.7
44.188	10.168	10.3
44.187	10.212	8.7
43.305	12.635	5
39.896	16.087	9.4
43.444	13.129	8.6
43.402	12.482	4.4
44.19	10.159	8.6
42.791	12.959	9.4
44.18	10.182	9.5
43.606	12.471	5.6
38.3	15.745	10.5
44.885	10.9	3.1
44.175	10.151	10.7
43.442	13.137	9.4
43.432	13.127	10
43.099	12.901	10
44.209	10.137	4.1
44.191	10.187	5.2
45.892	11.904	8.5
39.084	15.726	80.9
44.181	10.175	9.5
43.444	13.131	10.1
43.786	10.214	8.3
43.442	13.136	7.7
43.438	13.124	9.9
43.449	13.137	9.8
43.449	13.123	10
44.19	10.202	9.4
43.165	11.474	10
43.44	13.134	8.9
43.447	13.143	6.6
43.43	13.182	10.8
43.448	13.144	8.2
43.43	13.108	9.7
43.448	13.144	8
44.19	10.143	4.8
43.328	12.972	15.5
43.4	12.482	6.6
43.448	13.13	8.7
44.202	10.204	5.9
44.193	10.144	5.9
43.418	13.111	7.6
43.211	12.866	9.9
43.412	13.05	8.9
43.383	12.453	9
42.828	12.941	9.1
44.138	10.167	1.6
43.438	13.113	9.6
43.433	13.118	8.4
43.439	13.142	8.8
43.467	13.184	12
44.168	10.225	7.3
42.516	13.306	12.7
43.428	13.125	9.2
42.47	12.912	10.8
43.447	13.118	8.9
42.967	12.879	10.7
43.44	13.12	7
43.372	12.486	6.5
44.184	10.217	10
43.208	12.852	10.7
43.443	13.123	7.5
44.179	10.144	7.7
42.505	12.929	15.9
43.41	13.062	9.8
43.403	12.486	6.6
43.434	13.108	6.1
43.447	13.131	9
43.45	13.139	7.5
43.442	13.139	8.5
43.116	12.762	8.6
42.517	13.296	10.3
42.52	13.316	15.4
42.515	13.309	12.7
43.436	13.126	9.3
43.432	13.124	9
43.438	13.13	9.2
44.174	10.134	8.1
43.406	12.505	6.4
43.437	13.143	9.4
43.449	13.134	9.3
43.423	13.12	10
44.193	10.114	1.3
43.463	13.154	9.6
43.44	13.121	8.1
43.373	12.508	4.1
44.182	10.124	8.3
42.512	13.311	13.6
44.164	10.122	8.7
38.447	15.92	10.7
44.189	10.148	10
43.433	13.124	9.5
37.721	16.013	26.7
43.443	13.139	9
44.175	10.121	8.7
44.17	10.126	8.7
43.436	13.128	7.4
43.452	13.133	9.2
44.188	10.124	7.1
39.896	16.078	7.4
43.993	11.947	27.9
43.402	12.825	10
40.003	15.824	7.9
44.17	10.131	9.4
47.386	7.367	16.3
43.426	13.127	10
44.179	10.202	9.3
43.428	13.127	10
44.19	10.201	7.5
43.449	13.15	10
43.209	12.862	10.2
43.511	12.266	3.2
44.181	10.2	8
44.184	10.132	2.7
43.442	13.133	9.2
43.38	12.726	11.6
43.439	13.132	9.2
43.43	13.128	9.4
44.174	10.118	6
45.69	10.91	6.8
43.447	13.141	9
39.941	15.989	8.5
45.033	6.601	7
46.3	12.591	8.8
41.592	14.135	11
42.855	11.198	11.6
43.451	13.129	6.8
43.446	13.126	9.2
43.45	13.125	9.1
43.434	13.132	9.1
43.439	13.131	9
39.858	16.047	6.3
43.443	13.127	9.3
43.442	13.127	9.3
43.428	12.487	9.2
43.591	12.544	2.5
43.004	13.013	12.7
43.432	13.124	9
43.455	13.138	9.3
43.432	12.486	9.9
44.222	10.186	8.4
39.961	15.943	10
43.432	12.485	10.3
43.45	13.13	5.8
43.448	13.147	9.3
42.626	13.125	0.9
44.184	10.21	9.4
43.449	13.134	8.5
43.768	12.646	20.7
39.963	15.947	6.7
43.45	13.153	8.9
43.446	13.144	8.9
43.483	8.225	10
43.213	12.862	10.3
43.458	13.164	9.1
43.436	13.117	1.3
44.167	10.182	8.3
38.341	15.38	200
45.373	7.358	10
42.493	13.329	15.1
43.438	13.132	9
43.432	13.112	9.4
43.439	13.127	8.9
43.423	13.114	8.9
39.089	16.395	8.9
39.91	16	8.8
39.922	15.98	8.1
44.22	10.184	0.5
44.179	10.171	8.1
44.184	10.219	9.1
43.462	13.119	10
43.415	13.116	8.2
43.213	12.861	10.3
42.794	12.945	6
43.409	13.061	9.6
44.189	10.135	7.7
43.436	13.129	9.4
44.178	10.191	8.6
43.413	12.47	4.2
42.427	12.928	8.8
44.182	10.182	8.4
43.403	13.096	8.1
44.178	10.142	3.8
44.189	10.177	7
43.442	13.136	8.6
40.264	15.9	9
44.21	10.13	10.3
43.455	13.159	8.3
44.181	10.195	7.4
44.17	10.143	10.2
43.438	13.131	9.4
43.346	13.129	10
43.428	13.114	9.1
43.433	13.108	10
43.391	13.081	8.9
43.42	13.1	8
43.438	13.116	9.4
44.568	8.692	10.9
43.449	12.375	9.7
43.434	13.115	10
43.433	13.143	9.4
44.216	10.188	6.7
44.073	12.641	10
43.424	13.116	9.4
38.949	15.673	172.5
43.422	13.116	9.1
43.446	13.141	8.1
43.453	13.149	6.5
37.738	15.091	14.2
37.735	15.113	10
43.434	13.134	9.6
43.43	13.128	10.2
43.451	13.14	8.9
40.814	15.298	10.7
43.428	13.138	9.4
39.9	16.009	7.1
43.431	13.113	8.1
43.424	13.117	7.7
43.424	13.116	7.6
43.442	13.128	8.9
43.436	13.12	8.1
43.435	13.131	10
44.154	10.182	8
43.428	13.116	8.2
44.163	10.158	8.4
41.848	13.538	10
44.169	10.187	9.7
43.41	12.467	6.5
39.888	16.125	10
43.416	13.14	8.6
44.18	10.204	9.5
44.188	10.178	7.8
43.444	13.144	9.2
39.863	16.122	6.9
43.457	13.171	8.5
44.201	10.187	4.6
44.184	10.172	6.2
42.766	11.03	7.5
43.409	12.488	6.2
43.398	12.49	8.6
44.186	10.216	8.8
43.398	12.481	4.1
44.14	10.175	5.2
43.347	13.243	8
43.449	13.148	9.1
43.404	12.487	5.8
44.189	10.222	10.2
43.42	12.998	3.7
44.18	10.217	7.2
44.172	10.221	9.5
43.412	12.425	8.7
42.843	12.963	9
44.175	10.135	8.8
44.161	10.146	8.1
41.756	13.564	9.2
44.196	10.149	5.1
44.19	10.147	4.5
43.377	12.739	12.9
43.447	13.141	7
44.196	10.197	7
44.18	10.18	8.8
43.364	12.526	7.2
44.209	10.226	4
42.508	13.376	10.9
44.179	10.193	8.3
44.202	10.101	5
44.203	10.126	7.5
44.209	10.138	7.8
38.149	15.86	9
43.454	13.154	9
44.195	10.128	6.6
43.424	13.111	9.1
43.352	13.255	7.8
43.449	13.137	8.3
44.182	10.189	7.5
44.215	10.169	5.8
43.449	13.141	8.9
44.175	10.202	5.2
44.174	10.182	6.3
43.397	12.486	8.7
44.202	10.216	5.8
43.347	13.257	6.9
43.446	13.143	8.5
44.198	10.181	4.7
43.352	12.53	7.3
43.395	12.442	8.8
44.184	10.185	8.6
44.177	10.182	8
44.173	10.188	5.6
43.452	13.149	9
44.19	10.189	6.3
44.176	10.184	8.9
43.445	13.135	6.7
43.447	13.138	8.2
43.427	13.122	9.2
43.442	12.959	10
43.448	13.137	8.5
43.442	13.143	9.7
44.182	10.128	5.5
43.453	13.154	8.7
43.454	13.147	9
43.453	13.149	9.3
43.451	13.143	8.8
44.193	10.144	7.9
43.452	13.149	8.8
42.548	12.759	8.8
43.433	13.108	8.9
43.445	13.126	8.6
43.45	13.141	9.3
43.436	13.124	9.2
44.172	10.145	8.5
43.95	7.327	9.6
43.445	13.143	9.4
44.175	10.182	8.6
42.797	12.949	9.5
39.903	16.099	9.1
44.185	10.181	10.4
44.17	10.187	8.7
43.443	13.135	8.3
38.298	14.881	126.5
43.451	13.148	8.8
43.419	13.117	8.1
44.17	10.166	7.9
44.169	10.134	10.1
44.161	10.16	7.1
44.155	10.144	8.3
43.421	13.12	8.6
44.165	10.145	8.3
44.128	10.145	3.3
43.421	13.116	8.9
44.162	10.144	7.8
43.439	13.127	9
44.146	10.182	4.9
44.169	10.135	8.7
44.189	10.109	3.4
44.183	10.14	8.2
44.17	10.135	8.4
44.194	10.135	5.6
43.408	13.047	9.8
43.402	12.483	6.9
44.201	12.041	21
38.157	15.867	8.7
44.209	10.143	9.7
44.178	10.175	8.4
42.802	12.971	6.3
43.836	11.943	10.8
43.457	13.153	9
44.159	10.17	10
43.462	13.161	8.8
43.281	12.684	10.1
44.175	10.214	8.3
43.456	12.557	10.6
43.518	10.985	9.3
44.182	10.133	7.6
44.183	10.146	8.3
44.224	11.369	21.1
44.193	10.138	6.3
44.181	10.153	8.7
43.388	12.462	8.2
44.164	10.191	9.9
44.204	10.183	4.1
42.529	13.218	15
44.192	10.134	6.2
44.177	11.444	10.6
39.865	16.094	9.3
35.987	16.329	21.5
43.387	12.515	5.3
43.824	11.922	9.8
40.759	15.371	12.8
44.165	10.176	9.1
44.188	10.202	9.8
43.507	12.255	7
43.401	12.487	6.8
44.203	10.171	3.2
38.133	15.84	6.2
43.436	13.129	9.6
44.172	10.181	8.6
42.836	13.133	10.9
39.891	16.001	8.2
44.189	10.164	6.2
44.169	10.182	8.2
43.441	13.132	9.3
44.166	10.193	8.8
42.918	13.075	9.3
44.187	10.201	9.2
43.375	12.52	8.5
38.149	15.853	9.4
44.178	10.168	6.5
44.174	10.176	8.7
43.505	12.252	6.5
43.504	12.252	6.7
43.505	12.253	6.7
43.51	12.252	6.7
39.875	16.028	8.4
44.151	10.191	7.1
44.161	10.184	8.8
43.506	12.258	6.1
44.191	10.203	9
44.168	10.187	8.7
44.178	10.175	8
43.505	12.254	6
43.502	12.26	9.5
43.404	12.512	7.3
43.507	12.259	6
40.732	15.167	7.5
43.506	12.256	7.1
43.506	12.255	6.7
43.508	12.258	8.7
43.504	12.255	6.9
43.509	12.256	6.1
43.506	12.259	5.9
43.509	12.268	6.4
37.279	15.917	10
44.174	10.182	8.3
44.165	10.185	10.3
44.186	10.174	6.5
43.505	12.255	6
44.187	10.169	6.3
44.172	10.176	8.1
44.171	10.185	8.1
43.503	12.256	6.5
43.499	12.248	6
43.446	13.138	8.7
43.405	12.476	7.9
44.173	10.193	8.8
43.451	13.141	9.3
43.469	13.166	8.5
39.954	16.016	9.4
40.823	15.789	11.3
44.155	10.185	8
44.215	10.174	0.4
44.176	10.172	8.6
44.17	10.197	8.7
43.56	12.119	8.8
43.559	12.12	9
